回复数,标题,Tid
5,今年转专业不能低转高吗,7578515727
3,uu们江湾有校内单间可以租吗,7575841846
11,21级机械新生，将来想转专业，求学长学姐们在计科、电信工程、,7571941516
13,我说江湾的友友们，我现在有点疑惑 贴中细嗦,7577022234
9,xdm，听说养生保健要跑800 1000是不是啊？,7551660767
13,就我们佛带志愿要80个钟,7576204293
17,江湾偷外卖到底该咋办？完全没处罚？,7573691002
1,找几个同学帮我做下调查问卷，有偿的！是关于考证的问卷，有没有,7576528359
13,解封,7577575479
29,有没有同是插本工商管理的！！！！,7415166378
1,收垃圾啦(´v｀o)♡,7578095722
3,请问有20年的法学师兄师姐吗？现急需收旧图书！,7577031299
12,我佛带什么时候改名啊,7574446829
21,原创手工    佛大专属钥匙扣,5093459681
2,佛大江湾校区解封了吗,7577026956
45,两年零十一天纪念,7547441918
2,我们学校有什么帮帮群没，我想进去,7575846489
1,我发表了一篇图片贴，大伙来看看吧~,7577636662
6,佛山科学技术学院改名了吗？,7577168587
27,体测怎么办呀？有没有人坐位体前屈零分的,7573302384
10,六级不退钱了吗？,7574492144
5,解封了吗解封了吗解封了吗,7576569226
1,教室能自习吗,7577232280
4,我们学校的继续教育学院是什么学院？,7576995948
14,等到了等到了！！！,7576729237
9,我们佛带在家有儿女能排到什么水平?,7568133830
4,大学四年体测要多少分才能毕业,7575476445
6,解封啦,7576839650
2,佛大有打印的地方吗,7576536033
7,电动车问题,7548799134
,,
21,大一1000m体测怎么办啊，有点慌,7571899239
4,大一新生，专业导论怎么写啊,7576416826
0,东方财富杯,7576696267
4,想问问体测申请免测难不难,7575057240
3,我发表了一篇图片贴，大伙来看看吧~,7576562908
13,江湾解封没,7571523932
0,找几个同学帮我做下问卷调查，有偿的！,7576525086
1,选修课不是每个人都有分的吗？不抢到会有什么影响,7576239678
15,家人们，我摊牌了，不装了,7557763326
7,三下乡一定要做吗,7558567334
2,江湾图书馆可以进吗，对外开放了吗？,7576291189
15,老是有****短信，是不是个人信息泄露,6144529098
0,兄弟们，佛大飞跃篮协招新了，搜公众号佛大飞跃篮协即可加入,7576265752
4,学术贴,7575734542
24,吐槽 ‖ 我们佛专的影响力和知名度为什么这么小,7573248218
0,为什么选修课怎么快没的？,7576234659
2,3D打印需要的找我#,7576167360
10,台风来了，我们佛专停不停课啊,7573294086
2,为何江湾外卖荷兰➗生人这么多啊,7573686935
3,一个学院，一个课程 。两套试卷？,7575820227
0,江湾东区宿舍楼下半夜聊天的人,7575848931
2,经管学院的，大二的实习和毕业论文导师可以不同人吗？能不能换导师,7575519870
5,萌新问下音乐类的选修课,7575315887
4,U校园题做完后重新点进去需不需要重新做啊，做题记录会不会被刷,7572721046
15,佛科院健康哥的一餐,7555229625
3,有没有广州同乡会的群呀,7556885100
0,有没有口腔医学的同学呀,7574990485
98,好快啊，一个小时左右？,7543645979
8,仙溪哪里可以溜出去不被发现啊,7542645370
37,舍友总是在别人睡觉时噼噼啪啪的，怎么搞,7543546843
2,请问各位学长学姐有过去的电子技术试卷吗？,7573562801
4,真诚发问：仙溪现在可以出去吗,7572605665
10,体测是什么时候？临时抱佛脚了，现在,7562538561
2,xdm，补假条是要自己打印再去找辅导员签字吗？,7567095058
44,大家伙别尬黑了,7398629434
29,是哪个触甥我不明说,7571706223
4,网络是咋di了,7573285913
10,大四了之前的体测成绩不及格怎么办啊😭均分加起来应该才40出头,7573650432
11,你有你的理，我有我的理,7570496520
3,那啥…有人用iPhone11需要手机壳的吗,7573196664
3,有无退过货的兄弟讲解一下 退货的地点和大致流程，谢谢了,7573497040
2,问个问题,7573485119
33,想问一下学业奖学金什么时候能有结果啊,7032097004
14,学长学姐们好我想问一下学校有没有勤工俭学的社团？,6071721178
23,各位晒一下你们的学习强国积分,7181787247
12,兄弟们，大事不好了,7571448360
4,隔壁的梅沙每晚都吵死了,7571670975
33,挂一个学校外卖：顺发潮餐厅,7526584312
0,印萌打印店几点开门呀各位老哥,7573216556
2,这学期体测啥时候考啊,7562673084
,,
46,不懂就问,7539310758
9,江湾北门能随便进出吗？南门呢？怎么样才能溜出去？？求求了,7570099060
0,来了，9块钱，心通，干饭人,7572444821
16,我解决了一个困扰我一整年的世纪难题！,7570671475
11,有哪位大神知道这门选修课哪里上吗，蚌埠住了，大半学期都快过了，,7569082082
14,江湾校区清风楼3楼扒饭即将结业了,7570703761
8,非本校的可以进去吗？仙溪校区,7543210991
30,召南文学社   陶渊明讲座,7571278182
181,偶尔想念学校的饭堂,6560365854
24,有在碧桂园或者在美的上班的师兄师姐吗？,6836904112
0,xdm有知道湾区创+青年创新公益大赛是啥嘛咋还有要创新创业奖,7571998788
2,坐标仙溪,7571503861
3,求解仙溪校区北区二楼的关东煮和南区一楼的哪家好吃,7571683913
5,清风楼一楼怎么这么热🥵,7559721627
0,如果你在读大学的时候认清了压榨是没有理由的，那一定是某李姓辅,7571805297
0,请问各位，人体解剖学都是怎么过的？,7571709989
8,召南文学社   陶渊明讲座,7571271817
2,关于评奖评优,7569049787
10,仙溪可以自由出入了吗？,7569358654
41,也还算热的吧……,7540244958
12,拿到转专业通知书了之后要干嘛,7571082776
9,早餐好贵贵,7557754415
21,免费送！！！,7540732189
23,坐公交去火车站，结果坐反了,7560799564
18,为什么为什么？,7521697473
4,数学专业的高等代数用的是哪本教材啊？,7560898498
0,请问佛大的电子技术考的难不难？请问有往年期末考试题吗？,7571181748
5,仙溪d14偷外卖的这次绝不姑息,7570537410
1,有体测通知了吗？,7570989586
74,招生季，一个中文er的“中文感受”,7425031567
1,本人本科行政管理 请问可以跨专业考贵校学科语文研究生吗？,7570414011
6,没有入党对未来影响大吗？,7570194691
0,仙溪现在出去需要请假吗,7570313489
1,本来放假打算去练车,7562706371
,,
28,这下雨不引雨入屋？,7560940942
44,给吧里所有的兄弟姐妹们,7567039583
27,又又又偷外卖,7545085680
14,物化简直是听天书,7567420608
1,社团是一年招新一次还是一学期招新一次,7568271612
6,校园网断了？,7567497357
1,倾情献唱，“在灿烂阳光下”快闪放歌仙溪湖畔,7421483490
,,
5,友友们，现在仙溪哪里可以自由出入？,7562105498
20,图书馆下星期三将清理占座，大快人心,7554238146
9,师兄师姐们，班里生活委员需要干啥，除了关教室空调还有别的小事,7557688852
9,佛山黄飞鸿，那。。。。佛大的武术社是不是很厉害的?师兄师姐们,6199452026
1,宿舍床多大大家知道吗哈哈？,7560808040
44,挺好奇一件事儿，关于封校,7533231366
15,作业好多，来个人帮我写作业,7552975894
19,佛大月老办事处开业啦,7533477013
4,收一辆自行车或电动车（江湾校区）,7559592804
10,有人一起玩魔方吗？,7552016469
,,
4,现在校外的晚上可以从北门进来体育馆跑步嘛,7554708505
17,奋斗100天，我要考上研究生,7536438385
29,如果想转专业，有无必要去竞选班委,7552490960
5,感动，我舍友的励志故事,7558399794
6,不懂就谦逊些问,7555756977
18,这他喵的真的假的,7546712316
0,请问各位学长学姐有过去的电子技术试卷吗？,7558498425
13,大家的宿舍有人装床下帘的吗？,7531637373
11,关于江湾校区的共享单车问题,7557752593
5,我想考你们学校的研究生 我想问一下808自动控制原理用的是孙,7201173484
7,大佬们有没有佛山科学技术学院808自动控制原理的真题,7015086338
7,想打工了………,7554193775
306,想不到2020年的今天，居然还能听到“军训没用”的言论,6979459185
27,大一不入党问题大吗,7554360083
3,招募招募招募csgo,7557990023
51,听说有同学差点自杀？真的假的,7544718283
0,急求数据结构课件和往年期末试卷,7558025444
0,本科的数据结构是用那本书,7558024613
2,到梦空间怎么签到啊？,7558005095
6,练了校园网上一百网为什么会这样啊,7548541740
4,不加入篮协，篮球新生杯可以参加吗,7557543660
4,求师兄师姐不要的书,7555088350
34,xdm蚌埠住了，隔壁广金本升专,7538292278
1,广大家人们，不对，佛大家人们～,7557273703
1,有无大二动医组胚和生理题库,7557193323
15,明年佛带专和隔壁随便选个职校一起合并升专吧，希望人家不要嫌弃,7398233981
11,求问大一的晚修是几点到几点,7554284239
44,国庆放假通知,7555795400
44,心动的感觉,7405858526
39,诚意邀约中秋晚餐,7544199562
12,中门开不开门 是看哪个保安  高瘦的 打死都不给你开,7538632223
0,国庆节回家,7557110262
0,江湖救急，有没有大四会计学的学长或者学姐愿意接受大一英语课要,7557090750
4,真行啊,7556715937
18,不懂就问。,7549652186
6,国庆能回家吗？回来用不用48小时核酸检测,7555305501
21,有没有hxd能告诉我，为什么仙溪田径场有一群人占用部分跑道开,7554762330
29,如何评价我这个外校的黄牌了,7555926421
8,江湾校区有什么好吃的店吗,7555361575
3,为啥我发不了贴啊 一发就没了,7556591681
0,有想做校园大使的师弟师妹嘛～,7556475705
13,请问广州哪里的大学出校门要不要请假呢,7555690691
12,四六级报名今年怎么这么慢,7555922793
4,什么时候报名普通话考试？？？,7551259606
3,怎么就开学了啊,7514619799
39,蚌埠住了,7553904895
1,国庆放假通知,7555795330
4,佛科院江湾校区有医务室吗,7555111797
5,国庆解封吗,7555768118
27,大三天坑专业**狗求救,7519635632
,,
0,占位置的人,7555750052
8,吃饭,7555318967
11,学分,7551931081
5,求问国庆能不能出省啊！！！,7554070001
1,滴滴 新人报到,7555009221
1,宿舍美甲,7555284347
38,为什么建议填报佛技院？一、地处粤港澳大湾区制造业强城、岭南文,7424719347
25,21新生学电商的，江湾校区有没有人告诉我学校怎么样,7525637761
10,佛大宿舍美甲,7555164151
3,加了社团再当班委会不会挤占太多学习时间,7553104549
0,有无师弟师妹在秋招苦海中还在等上岸的呀！提前准备会快人一步！,7555001063
49,家人们，想转专业,7544139994
3,请问江湾校区有什么地方是可以自习的,7554069447
8,国庆一起梧桐山看日出有无uu🙋♂️,7546192521
1,仙溪校区的医院什么时候可以去啊,7545124703
5,江湾校区学车,7504252830
7,网球课怎么样？网球是不是向羽毛球那样打的？,7547589396
12,奶奶的,7552433176
64,#国家奖学金#读书竞赛救不了粤台人,7549003174
1,仙溪校园网,7554045161
2,校园网哪个好一点，虽然都很LJ，但是有哪个是稍微稳定一点的？,7554095298
8,贵物,7533452671
22,家人们多高捏😋,7515999450
30,吧友们，我想问个问题,7549357877
15,破防了呀家人们,7549650914
27,班干有啥用，有必要冲🐴,7530054649
33,新生几大特征,7530738368
8,怎么查课表啊，兄弟们,7553040373
11,你看他多开心啊,7551280053
48,笑死我了,7537030186
7,啊。。。有梅州的同乡嘛？,7489391058
8,我真的服了,7550049154
12,跪求佛山科学技术学院学科农艺与种业的学长学姐，或者第一志愿已,6711115453
0,佛山科技学院 急寻钥匙,7553122523
8,这是什么牛马,7552782933
4,悄咪咪问一下有人收airpods嘛,7552712694
8,有人玩LOL吗，一区以后一起开黑呀,7551539433
2,是什么班委都有学分加吗？,7552852351
10,有转过专业的师兄师姐吗，我想了解一下转专业的要求什么的，谢谢,7479663821
0,科研助理,7552619493
3,大一什么时候开始上课呀？,7552462072
17,水一贴,7551331412
5,选修网课怎么搞,7522766345
3,桌游同好群,7552199255
3,什么时候可以出去学车啊,7538263780
11,想加入兼职群,7545895173
2,求助！朋友们，有谁知道军训结营时战术方阵的背景音乐是什么吗？,7551911057
3,仙溪校区什么时候解封啊,7551263679
7,佛大国庆假期时间段是几号到几号呀？朋友们,7546375438
46,？离谱,7533924482
,,
11,佛科附属口腔,7539813823
23,如何评价某辅导员区别对待？,7550543724
6,会通楼终于清走占座了的,7551097199
4,佛技院到底nmd有没有校长啊，之前从某些老师那打听说有，这么,7539033770
10,uu们，江湾学校附近哪里可以做核酸,7550216279
14,我佛大什么时候也有这样独特的八人间,7537823594
6,召南文学社正式招新啦~,7550163986
0,关于报账那些糟心事,7551295840
39,原来励志奖学金的拟获得者是可以暑假天天去北京，给女朋友送个花,7541424912
20,不参加学生会什么的机构有啥影响🐴,7533774962
11,军训提问,7541159653
5,手机登了室友的校园网，后来才办的自己的，然后一打开WiFi就,7540088535
9,关于研究生,7467742424
14,发两个群，随缘了,7527727578
2,好奇，为啥感觉身边拿励志奖学金的人生活过的比好多人还富裕,7392326124
14,出南门保安会仔细看假条吗,7543111479
